NODE,TIME,DATA TYPE,VALUES
29,3,TOTAL_icmp_sent,87
29,3,TOTAL_icmp_recv,87
43,3,TOTAL_icmp_sent,158
68,3,TOTAL_icmp_sent,28
43,3,TOTAL_icmp_recv,286
68,3,TOTAL_icmp_recv,81
66,3,TOTAL_icmp_sent,117
66,3,TOTAL_icmp_recv,152
9,3,TOTAL_icmp_sent,55
9,3,TOTAL_icmp_recv,136
49,3,TOTAL_icmp_sent,54
42,3,TOTAL_icmp_sent,31
49,3,TOTAL_icmp_recv,80
42,3,TOTAL_icmp_recv,68
55,3,TOTAL_icmp_sent,27
55,3,TOTAL_icmp_recv,48
63,3,TOTAL_icmp_sent,43
63,3,TOTAL_icmp_recv,116
103,3,TOTAL_icmp_sent,29
103,3,TOTAL_icmp_recv,46
17,3,TOTAL_icmp_sent,33
16,3,TOTAL_icmp_sent,87
17,3,TOTAL_icmp_recv,35
16,3,TOTAL_icmp_recv,130
48,3,TOTAL_icmp_sent,163
27,3,TOTAL_icmp_sent,49
48,3,TOTAL_icmp_recv,231
27,3,TOTAL_icmp_recv,94
80,3,TOTAL_icmp_sent,70
80,3,TOTAL_icmp_recv,78
22,3,TOTAL_icmp_sent,66
39,3,TOTAL_icmp_sent,56
64,3,TOTAL_icmp_sent,112
22,3,TOTAL_icmp_recv,143
39,3,TOTAL_icmp_recv,69
18,3,TOTAL_icmp_sent,84
64,3,TOTAL_icmp_recv,143
18,3,TOTAL_icmp_recv,204
60,3,TOTAL_icmp_sent,37
60,3,TOTAL_icmp_recv,105
54,3,TOTAL_icmp_sent,66
54,3,TOTAL_icmp_recv,126
101,3,TOTAL_icmp_sent,24
101,3,TOTAL_icmp_recv,68
121,3,TOTAL_icmp_sent,27
121,3,TOTAL_icmp_recv,52
76,3,TOTAL_icmp_sent,97
76,3,TOTAL_icmp_recv,159
120,3,TOTAL_icmp_sent,36
12,3,TOTAL_icmp_sent,68
120,3,TOTAL_icmp_recv,83
12,3,TOTAL_icmp_recv,149
73,3,TOTAL_icmp_sent,52
73,3,TOTAL_icmp_recv,112
115,3,TOTAL_icmp_sent,22
115,3,TOTAL_icmp_recv,37
14,3,TOTAL_icmp_sent,64
14,3,TOTAL_icmp_recv,145
95,3,TOTAL_icmp_sent,118
95,3,TOTAL_icmp_recv,211
51,3,TOTAL_icmp_sent,32
51,3,TOTAL_icmp_recv,30
77,3,TOTAL_icmp_sent,66
118,3,TOTAL_icmp_sent,50
31,3,TOTAL_icmp_sent,40
77,3,TOTAL_icmp_recv,109
118,3,TOTAL_icmp_recv,77
31,3,TOTAL_icmp_recv,125
113,3,TOTAL_icmp_sent,50
113,3,TOTAL_icmp_recv,102
24,3,TOTAL_icmp_sent,35
24,3,TOTAL_icmp_recv,88
53,3,TOTAL_icmp_sent,35
53,3,TOTAL_icmp_recv,44
45,3,TOTAL_icmp_sent,39
28,3,TOTAL_icmp_sent,44
45,3,TOTAL_icmp_recv,75
28,3,TOTAL_icmp_recv,85
58,3,TOTAL_icmp_sent,24
58,3,TOTAL_icmp_recv,28
11,3,TOTAL_icmp_sent,102
11,3,TOTAL_icmp_recv,131
84,3,TOTAL_icmp_sent,51
84,3,TOTAL_icmp_recv,102
6,3,TOTAL_icmp_sent,56
6,3,TOTAL_icmp_recv,148
44,3,TOTAL_icmp_sent,31
44,3,TOTAL_icmp_recv,76
21,3,TOTAL_icmp_sent,145
21,3,TOTAL_icmp_recv,180
114,3,TOTAL_icmp_sent,236
114,3,TOTAL_icmp_recv,342
107,3,TOTAL_icmp_sent,33
107,3,TOTAL_icmp_recv,139
82,3,TOTAL_icmp_sent,38
82,3,TOTAL_icmp_recv,63
92,3,TOTAL_icmp_sent,115
92,3,TOTAL_icmp_recv,226
89,3,TOTAL_icmp_sent,59
89,3,TOTAL_icmp_recv,108
104,3,TOTAL_icmp_sent,33
104,3,TOTAL_icmp_recv,45
40,3,TOTAL_icmp_sent,76
40,3,TOTAL_icmp_recv,148
19,3,TOTAL_icmp_sent,313
99,3,TOTAL_icmp_sent,41
19,3,TOTAL_icmp_recv,417
99,3,TOTAL_icmp_recv,90
94,3,TOTAL_icmp_sent,41
94,3,TOTAL_icmp_recv,84
75,3,TOTAL_icmp_sent,325
75,3,TOTAL_icmp_recv,431
85,3,TOTAL_icmp_sent,103
85,3,TOTAL_icmp_recv,185
86,3,TOTAL_icmp_sent,30
86,3,TOTAL_icmp_recv,84
109,3,TOTAL_icmp_sent,43
109,3,TOTAL_icmp_recv,57
15,3,TOTAL_icmp_sent,23
38,3,TOTAL_icmp_sent,250
15,3,TOTAL_icmp_recv,88
38,3,TOTAL_icmp_recv,435
61,3,TOTAL_icmp_sent,106
61,3,TOTAL_icmp_recv,236
3,3,TOTAL_icmp_sent,141
3,3,TOTAL_icmp_recv,254
23,3,TOTAL_icmp_sent,369
23,3,TOTAL_icmp_recv,419
116,3,TOTAL_icmp_sent,29
116,3,TOTAL_icmp_recv,54
25,3,TOTAL_icmp_sent,54
25,3,TOTAL_icmp_recv,124
122,3,TOTAL_icmp_sent,252
102,3,TOTAL_icmp_sent,25
122,3,TOTAL_icmp_recv,318
102,3,TOTAL_icmp_recv,26
59,3,TOTAL_icmp_sent,38
59,3,TOTAL_icmp_recv,50
34,3,TOTAL_icmp_sent,130
123,3,TOTAL_icmp_sent,61
34,3,TOTAL_icmp_recv,163
123,3,TOTAL_icmp_recv,134
93,3,TOTAL_icmp_sent,60
93,3,TOTAL_icmp_recv,134
78,4,TOTAL_icmp_sent,83
78,4,TOTAL_icmp_recv,148
71,4,TOTAL_icmp_sent,35
71,4,TOTAL_icmp_recv,51
41,4,TOTAL_icmp_sent,46
36,4,TOTAL_icmp_sent,42
41,4,TOTAL_icmp_recv,123
36,4,TOTAL_icmp_recv,76
26,4,TOTAL_icmp_sent,49
26,4,TOTAL_icmp_recv,103
72,4,TOTAL_icmp_sent,32
